time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2025-01-01,-112.71,53.21,356.37,457.52,601.78,322.15,449.82,589.20,336.52,487.31,600.90
2026-01-01,-112.71,53.21,327.17,428.09,620.94,328.48,465.69,585.11,326.64,440.92,571.79
2027-01-01,-112.71,53.21,356.52,461.01,602.07,404.26,478.04,544.34,351.97,460.69,559.89
2028-01-01,-112.71,53.21,323.89,459.57,658.79,391.61,477.76,602.45,366.28,458.52,554.34
2029-01-01,-112.71,53.21,313.84,419.35,567.65,320.35,503.21,592.59,374.31,469.22,576.15
2030-01-01,-112.71,53.21,291.55,404.09,538.20,394.81,453.56,570.33,313.71,472.66,590.38
2031-01-01,-112.71,53.21,391.73,453.64,635.04,369.16,440.01,564.69,389.47,511.56,606.62
2032-01-01,-112.71,53.21,333.20,472.83,625.85,364.28,495.56,727.94,329.54,414.32,534.99
2033-01-01,-112.71,53.21,325.11,472.06,582.71,334.56,404.09,575.28,352.12,441.28,599.56
2034-01-01,-112.71,53.21,309.91,413.85,524.97,356.61,461.06,555.04,344.24,435.94,582.03
2035-01-01,-112.71,53.21,330.51,458.73,533.92,383.75,457.43,549.24,378.61,465.35,553.96
2036-01-01,-112.71,53.21,329.61,433.81,592.55,326.09,466.08,558.99,349.84,445.28,676.46
2037-01-01,-112.71,53.21,358.50,461.96,560.54,325.40,429.59,539.71,380.87,476.43,581.79
2038-01-01,-112.71,53.21,376.44,483.41,572.49,339.47,498.32,625.29,312.51,398.01,570.51
2039-01-01,-112.71,53.21,390.07,455.03,571.56,379.38,468.52,592.91,375.83,430.73,521.25
2040-01-01,-112.71,53.21,313.29,446.66,539.13,297.32,512.49,673.94,313.71,480.39,593.83
2041-01-01,-112.71,53.21,308.72,428.96,570.89,345.09,408.50,480.51,341.90,443.96,667.73
2042-01-01,-112.71,53.21,374.51,442.79,592.98,358.18,470.10,616.73,345.47,449.96,562.86
2043-01-01,-112.71,53.21,332.98,471.47,722.97,314.36,453.85,509.67,339.21,463.34,590.26
2044-01-01,-112.71,53.21,358.08,471.51,647.54,360.86,461.28,669.17,422.90,501.57,604.73
2045-01-01,-112.71,53.21,390.80,446.59,585.11,318.25,447.84,610.43,336.86,440.65,531.04
2046-01-01,-112.71,53.21,346.08,455.88,663.28,352.39,448.61,578.04,352.17,458.68,562.13
2047-01-01,-112.71,53.21,343.73,438.27,573.00,364.19,457.52,607.85,357.12,449.37,561.02
2048-01-01,-112.71,53.21,381.87,482.11,585.49,309.77,411.03,628.14,336.09,448.12,535.68
2049-01-01,-112.71,53.21,368.84,487.70,600.00,361.92,475.60,554.23,382.52,453.40,556.13
2050-01-01,-112.71,53.21,297.96,460.56,575.09,360.80,447.07,581.27,355.83,475.08,557.27
2051-01-01,-112.71,53.21,346.37,435.97,580.71,378.68,460.82,579.26,322.90,422.18,583.21
2052-01-01,-112.71,53.21,318.13,422.32,569.13,382.74,463.39,601.96,336.15,462.86,553.54
