time,lat,lon,rcp26_rx5day_p10,rcp26_rx5day_p50,rcp26_rx5day_p90,rcp45_rx5day_p10,rcp45_rx5day_p50,rcp45_rx5day_p90,rcp85_rx5day_p10,rcp85_rx5day_p50,rcp85_rx5day_p90
1988-01-01,49.62,-118.54,38.59,53.61,61.18,38.56,52.03,61.87,38.53,52.02,62.03
1989-01-01,49.62,-118.54,41.52,49.91,64.91,40.95,50.60,65.11,39.68,50.60,64.16
1990-01-01,49.62,-118.54,41.23,52.57,66.29,41.31,53.03,66.05,41.26,52.58,66.67
1991-01-01,49.62,-118.54,42.09,48.67,61.42,41.65,49.08,63.15,41.10,48.86,63.23
1992-01-01,49.62,-118.54,45.56,52.11,66.84,45.87,52.84,67.11,45.67,53.00,67.80
1993-01-01,49.62,-118.54,41.72,50.01,66.53,41.88,51.83,61.07,41.88,50.13,67.31
1994-01-01,49.62,-118.54,41.95,50.81,61.35,41.87,51.29,62.80,41.11,52.04,62.90
1995-01-01,49.62,-118.54,41.98,47.40,62.67,41.31,47.16,62.88,39.13,46.54,62.99
1996-01-01,49.62,-118.54,43.43,52.25,63.99,43.71,52.19,64.11,43.56,53.37,64.19
1997-01-01,49.62,-118.54,40.43,49.20,69.94,40.56,50.86,70.45,41.37,53.48,70.01
1998-01-01,49.62,-118.54,40.83,52.75,63.02,41.35,52.97,63.99,41.41,53.20,71.53
1999-01-01,49.62,-118.54,44.82,54.77,63.11,43.94,52.98,63.13,44.30,54.50,63.08
2000-01-01,49.62,-118.54,45.21,57.83,74.53,45.58,57.76,74.47,43.92,57.70,71.26
2001-01-01,49.62,-118.54,40.01,49.85,64.03,40.10,50.81,63.77,39.99,51.25,63.93
2002-01-01,49.62,-118.54,45.57,55.68,70.25,45.63,52.01,70.63,44.05,55.22,70.92
2003-01-01,49.62,-118.54,40.15,54.14,77.10,40.04,54.18,75.53,40.12,54.22,68.06
2004-01-01,49.62,-118.54,40.84,51.65,62.54,40.86,52.45,64.86,40.77,52.29,66.00
2005-01-01,49.62,-118.54,40.22,48.89,60.48,39.51,49.52,60.11,41.21,49.68,60.27
2006-01-01,49.62,-118.54,42.68,53.17,68.85,43.09,56.48,69.88,45.28,56.88,76.68
2007-01-01,49.62,-118.54,41.19,52.23,63.63,40.23,53.36,71.48,38.12,53.72,71.02
2008-01-01,49.62,-118.54,41.55,56.39,67.97,40.93,50.88,65.24,44.49,53.66,67.88
2009-01-01,49.62,-118.54,41.79,51.37,63.66,39.21,48.80,62.66,44.59,51.08,78.18
2010-01-01,49.62,-118.54,42.41,53.03,70.20,44.48,51.15,65.62,43.87,52.70,68.18
2011-01-01,49.62,-118.54,42.27,56.75,72.48,43.80,53.53,67.05,41.74,53.28,66.08
2012-01-01,49.62,-118.54,39.76,53.22,64.10,38.25,50.67,66.53,41.79,50.23,69.53
2013-01-01,49.62,-118.54,41.88,58.88,70.29,40.45,52.02,67.37,42.03,51.98,71.93
2014-01-01,49.62,-118.54,43.47,54.33,71.32,44.91,53.31,61.68,44.84,51.29,70.12
2015-01-01,49.62,-118.54,46.53,51.69,66.20,39.31,52.28,64.76,42.64,53.03,65.69
2016-01-01,49.62,-118.54,47.02,53.17,65.74,36.86,57.48,71.46,39.46,54.29,74.43
2017-01-01,49.62,-118.54,44.54,51.47,64.64,42.04,59.05,80.94,44.56,57.45,70.00
2018-01-01,49.62,-118.54,43.46,53.00,69.16,43.30,52.92,70.71,40.32,56.58,73.82
2019-01-01,49.62,-118.54,44.43,57.62,72.45,45.30,53.67,68.99,44.00,57.09,67.14
2020-01-01,49.62,-118.54,43.39,49.95,64.75,44.29,49.66,78.46,43.12,52.00,66.68
2021-01-01,49.62,-118.54,40.92,48.35,66.10,44.01,56.07,65.77,40.36,54.73,74.69
2022-01-01,49.62,-118.54,40.86,54.22,72.45,46.01,56.61,71.64,38.92,50.84,69.26
2023-01-01,49.62,-118.54,41.41,49.08,64.48,44.73,52.77,69.72,44.26,54.61,75.75
2024-01-01,49.62,-118.54,45.28,56.68,71.23,47.07,55.60,72.99,43.57,49.89,71.08
2025-01-01,49.62,-118.54,43.51,55.27,76.68,41.21,49.93,67.27,41.05,52.65,66.51
2026-01-01,49.62,-118.54,43.08,53.89,68.83,41.17,55.79,76.61,44.74,51.18,71.22
2027-01-01,49.62,-118.54,45.90,58.46,70.32,48.08,56.19,74.28,45.93,50.88,61.23
2028-01-01,49.62,-118.54,46.14,51.75,72.20,46.59,60.32,73.88,43.84,55.80,64.03
2029-01-01,49.62,-118.54,43.86,49.65,66.42,52.32,59.10,71.91,47.60,62.17,78.37
2030-01-01,49.62,-118.54,46.92,52.22,69.64,41.19,56.55,67.26,40.70,54.83,74.90
2031-01-01,49.62,-118.54,47.40,57.14,72.32,43.00,52.12,68.09,44.70,53.27,66.43
2032-01-01,49.62,-118.54,46.34,55.04,69.48,41.90,56.73,66.68,43.28,55.99,68.40
2033-01-01,49.62,-118.54,43.56,53.69,71.98,46.78,54.15,75.24,42.85,54.05,74.31
2034-01-01,49.62,-118.54,40.72,55.87,66.70,42.63,51.43,62.30,45.14,54.89,70.06
2035-01-01,49.62,-118.54,44.52,53.46,64.00,44.69,54.31,66.09,44.39,57.57,78.56
2036-01-01,49.62,-118.54,47.83,54.20,66.22,42.30,51.93,73.54,42.29,52.56,68.44
2037-01-01,49.62,-118.54,41.42,54.78,71.34,45.36,52.68,63.09,43.87,52.30,63.62
2038-01-01,49.62,-118.54,47.85,61.74,75.86,41.90,54.03,69.21,43.60,55.07,65.14
2039-01-01,49.62,-118.54,47.96,58.91,68.71,48.29,54.63,63.21,46.79,58.25,70.29
2040-01-01,49.62,-118.54,43.63,52.26,75.92,46.19,53.97,69.75,42.46,58.23,75.32
2041-01-01,49.62,-118.54,41.58,53.19,57.27,43.96,53.98,71.36,43.16,51.68,69.79
2042-01-01,49.62,-118.54,45.85,55.12,71.82,43.17,55.37,70.10,43.26,53.17,69.82
2043-01-01,49.62,-118.54,50.18,61.90,82.66,39.19,52.26,61.29,46.74,57.70,77.04
2044-01-01,49.62,-118.54,46.89,56.26,77.64,42.76,55.35,69.47,44.38,51.54,72.62
2045-01-01,49.62,-118.54,48.46,58.51,66.02,43.78,54.83,70.76,46.25,55.07,66.35
2046-01-01,49.62,-118.54,42.31,56.80,74.64,49.92,62.18,81.61,47.59,55.57,74.07
2047-01-01,49.62,-118.54,42.81,57.35,73.97,47.75,55.98,75.83,45.74,58.09,72.72
2048-01-01,49.62,-118.54,45.27,59.05,69.62,45.38,56.85,69.79,47.31,53.66,75.33
2049-01-01,49.62,-118.54,43.84,57.92,71.80,45.27,54.37,69.26,50.74,60.09,78.16
2050-01-01,49.62,-118.54,41.61,55.34,70.48,44.72,53.81,75.93,44.22,56.56,66.77
2051-01-01,49.62,-118.54,42.22,54.99,73.93,42.99,53.87,72.72,46.47,58.03,78.64
2052-01-01,49.62,-118.54,39.71,57.03,65.20,46.72,60.27,74.80,46.89,53.21,69.65
