time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
1960-01-01,-121.54,53.37,742.58,819.90,995.30,743.40,818.23,995.40,741.07,817.39,995.40
1961-01-01,-121.54,53.37,691.83,820.87,971.49,691.83,820.87,971.41,691.82,820.87,972.01
1962-01-01,-121.54,53.37,716.50,846.34,1057.62,715.97,843.83,1057.61,715.97,845.62,1057.61
1963-01-01,-121.54,53.37,688.26,857.54,969.03,688.26,856.83,969.02,688.26,857.90,969.03
1964-01-01,-121.54,53.37,669.67,772.87,842.64,669.66,769.30,847.38,669.67,769.14,848.22
1965-01-01,-121.54,53.37,685.94,801.71,931.95,686.37,801.37,934.44,686.37,803.40,935.98
1966-01-01,-121.54,53.37,705.75,799.87,926.90,705.74,799.75,922.46,705.76,798.01,921.84
1967-01-01,-121.54,53.37,751.56,830.33,967.80,751.56,830.34,967.13,751.56,830.33,967.41
1968-01-01,-121.54,53.37,673.55,844.94,938.33,672.46,845.41,938.34,674.35,845.06,938.34
1969-01-01,-121.54,53.37,696.59,791.26,932.73,696.59,791.86,933.40,696.59,791.87,934.12
1970-01-01,-121.54,53.37,663.47,793.75,912.11,663.67,795.93,912.11,663.22,797.79,910.79
1971-01-01,-121.54,53.37,683.64,795.17,915.01,682.15,796.43,915.01,682.15,796.43,915.01
1972-01-01,-121.54,53.37,669.28,824.28,991.92,669.28,820.04,991.92,669.28,819.49,991.92
1973-01-01,-121.54,53.37,698.67,841.83,935.75,697.96,841.81,933.69,696.17,841.82,934.71
1974-01-01,-121.54,53.37,652.96,844.70,971.94,652.00,843.84,967.90,652.77,843.47,968.91
1975-01-01,-121.54,53.37,679.86,784.08,900.68,679.86,784.07,900.67,679.86,784.08,900.69
1976-01-01,-121.54,53.37,719.47,765.28,888.24,719.47,770.58,883.92,719.47,769.93,883.91
1977-01-01,-121.54,53.37,655.31,822.23,905.14,655.31,822.24,905.43,655.31,822.23,905.14
1978-01-01,-121.54,53.37,717.63,814.16,994.50,717.63,811.41,994.50,717.63,811.40,994.51
1979-01-01,-121.54,53.37,713.36,799.47,959.56,713.35,798.79,959.56,713.36,799.49,959.55
1980-01-01,-121.54,53.37,672.32,830.78,945.38,678.07,829.47,946.04,675.13,835.84,940.58
1981-01-01,-121.54,53.37,738.53,837.83,936.00,739.18,838.77,939.67,743.28,840.51,937.00
1982-01-01,-121.54,53.37,692.05,856.40,977.31,692.78,857.59,979.12,689.66,853.73,977.97
1983-01-01,-121.54,53.37,733.02,867.09,929.54,734.51,864.35,922.69,731.92,866.01,934.42
1984-01-01,-121.54,53.37,692.72,783.89,988.54,695.98,784.92,990.84,695.01,782.94,986.14
1985-01-01,-121.54,53.37,734.38,822.89,961.96,735.72,817.83,960.93,735.87,822.98,959.92
1986-01-01,-121.54,53.37,702.63,843.12,968.02,704.15,845.94,967.19,702.02,844.63,972.76
1987-01-01,-121.54,53.37,669.63,827.49,909.37,666.94,827.39,910.96,667.98,825.96,912.50
1988-01-01,-121.54,53.37,691.74,847.61,964.92,687.27,852.43,975.23,693.69,847.69,972.47
1989-01-01,-121.54,53.37,707.57,826.02,910.55,710.36,823.40,912.41,713.19,826.30,910.77
1990-01-01,-121.54,53.37,715.97,847.85,1021.80,716.29,847.03,1023.57,716.88,852.72,1029.95
1991-01-01,-121.54,53.37,767.65,844.10,988.90,762.10,843.74,986.43,765.23,844.36,994.62
1992-01-01,-121.54,53.37,709.97,795.79,959.87,713.22,795.20,960.66,711.80,796.32,956.14
1993-01-01,-121.54,53.37,694.43,818.29,936.72,689.96,819.68,941.75,689.85,818.34,936.93
1994-01-01,-121.54,53.37,750.95,853.19,916.05,750.98,855.45,916.08,750.92,854.03,915.25
1995-01-01,-121.54,53.37,751.10,823.17,1064.98,752.27,819.90,1064.78,757.07,825.28,1064.49
