time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
1976-01-01,-105.88,54.79,333.52,403.96,475.45,333.51,402.90,475.45,333.51,402.73,475.45
1977-01-01,-105.88,54.79,351.14,419.99,515.83,351.13,420.06,515.83,351.12,421.26,513.47
1978-01-01,-105.88,54.79,330.29,377.43,551.67,328.27,376.63,545.82,328.17,377.18,545.82
1979-01-01,-105.88,54.79,365.27,462.56,539.82,365.27,462.55,536.40,365.27,462.55,536.33
1980-01-01,-105.88,54.79,364.63,453.19,554.66,365.74,450.89,556.29,363.76,451.82,553.53
1981-01-01,-105.88,54.79,391.10,454.32,547.75,391.12,456.05,550.92,391.47,455.39,550.94
1982-01-01,-105.88,54.79,370.29,462.20,536.73,371.27,461.59,540.30,371.82,460.84,540.97
1983-01-01,-105.88,54.79,326.66,422.71,525.13,330.30,422.76,525.19,329.09,421.48,524.57
1984-01-01,-105.88,54.79,320.36,404.54,487.04,321.21,405.22,487.16,319.43,405.37,488.12
1985-01-01,-105.88,54.79,327.01,442.30,528.56,325.32,439.55,530.50,325.64,436.92,530.45
1986-01-01,-105.88,54.79,349.35,427.79,501.67,353.20,428.27,499.69,350.40,426.82,500.39
1987-01-01,-105.88,54.79,367.39,418.30,512.22,368.09,418.18,512.92,368.51,418.68,513.30
1988-01-01,-105.88,54.79,349.79,431.21,547.57,350.74,431.64,543.52,350.37,431.77,547.35
1989-01-01,-105.88,54.79,333.62,415.46,535.19,337.95,414.71,531.40,336.96,415.44,534.82
1990-01-01,-105.88,54.79,356.44,450.27,616.93,356.67,447.86,617.74,356.20,449.19,616.87
1991-01-01,-105.88,54.79,363.74,448.05,527.49,365.18,447.98,529.60,362.98,449.30,527.43
1992-01-01,-105.88,54.79,324.85,419.07,501.17,323.81,419.78,504.39,324.76,418.11,501.93
1993-01-01,-105.88,54.79,343.82,434.21,481.51,344.40,439.66,482.90,341.81,438.25,483.49
1994-01-01,-105.88,54.79,375.52,427.79,539.08,375.36,427.45,538.86,375.00,427.14,540.08
1995-01-01,-105.88,54.79,338.20,410.07,564.22,338.40,412.85,565.75,337.59,414.85,564.75
1996-01-01,-105.88,54.79,343.28,456.30,491.76,343.61,456.93,492.13,341.99,455.97,489.78
1997-01-01,-105.88,54.79,331.76,391.93,510.17,332.64,393.07,511.80,331.81,391.35,513.35
1998-01-01,-105.88,54.79,338.46,387.26,491.89,341.56,387.51,491.27,338.85,387.13,493.91
1999-01-01,-105.88,54.79,371.83,422.69,486.97,369.04,424.73,493.41,369.40,424.31,490.70
2000-01-01,-105.88,54.79,367.81,434.48,492.00,370.68,433.07,493.45,369.59,433.01,490.67
2001-01-01,-105.88,54.79,356.41,448.61,547.61,357.22,447.76,544.10,356.47,447.70,547.48
2002-01-01,-105.88,54.79,375.18,443.29,524.20,385.84,444.60,528.15,385.73,443.27,527.94
2003-01-01,-105.88,54.79,374.82,466.39,521.52,374.57,466.31,521.59,373.68,466.91,519.45
2004-01-01,-105.88,54.79,345.18,447.82,570.48,345.63,447.19,576.27,343.41,446.97,578.77
2005-01-01,-105.88,54.79,353.48,467.86,569.24,333.16,469.49,573.06,344.51,469.57,570.36
2006-01-01,-105.88,54.79,364.21,494.65,632.41,308.88,430.79,601.80,326.13,444.14,512.13
2007-01-01,-105.88,54.79,370.03,439.48,584.56,367.98,421.09,522.99,380.89,459.30,632.95
2008-01-01,-105.88,54.79,396.14,486.68,633.38,355.51,460.74,623.12,366.89,445.13,602.77
2009-01-01,-105.88,54.79,318.31,462.44,553.34,384.67,475.74,561.58,356.25,431.84,548.16
2010-01-01,-105.88,54.79,376.08,468.21,573.43,347.52,449.24,620.09,342.48,413.29,541.82
2011-01-01,-105.88,54.79,363.66,453.40,569.81,340.50,451.78,510.42,339.66,441.80,537.12
2012-01-01,-105.88,54.79,362.99,422.10,526.24,345.05,468.86,561.75,320.57,399.83,570.18
2013-01-01,-105.88,54.79,406.05,476.85,582.88,373.79,467.41,544.31,323.42,445.05,527.88
2014-01-01,-105.88,54.79,407.52,493.73,623.30,348.87,450.01,530.96,323.89,472.07,538.18
2015-01-01,-105.88,54.79,350.15,409.45,554.06,344.16,436.31,579.02,341.69,442.26,565.45
2016-01-01,-105.88,54.79,348.72,459.14,525.50,360.94,449.38,572.58,353.27,433.79,577.18
2017-01-01,-105.88,54.79,359.93,446.48,532.05,354.69,430.16,489.74,337.17,448.18,586.22
2018-01-01,-105.88,54.79,348.30,440.07,561.20,340.03,425.16,517.65,380.90,432.80,523.59
2019-01-01,-105.88,54.79,385.27,449.64,619.63,335.34,407.72,517.47,299.08,429.92,578.93
2020-01-01,-105.88,54.79,421.81,468.31,594.30,349.70,473.75,574.50,346.72,418.28,563.47
2021-01-01,-105.88,54.79,330.45,455.40,559.04,351.19,426.26,488.62,352.98,429.90,515.88
2022-01-01,-105.88,54.79,368.88,461.58,562.76,375.70,471.20,544.69,327.01,426.35,519.51
2023-01-01,-105.88,54.79,349.62,483.89,573.82,380.15,463.67,569.02,343.11,440.44,595.29
2024-01-01,-105.88,54.79,384.76,437.22,513.23,384.15,445.11,536.68,388.44,444.59,528.13
2025-01-01,-105.88,54.79,346.71,447.76,528.86,368.01,441.13,521.59,360.46,448.91,574.23
2026-01-01,-105.88,54.79,364.15,438.38,544.41,365.06,409.99,512.20,362.79,467.42,542.94
2027-01-01,-105.88,54.79,394.10,474.11,584.08,392.64,469.10,557.13,335.02,445.60,535.09
2028-01-01,-105.88,54.79,376.68,458.51,522.86,373.02,431.48,533.56,380.24,447.88,566.21
2029-01-01,-105.88,54.79,379.02,452.06,555.05,373.69,482.50,587.03,342.50,466.40,525.67
2030-01-01,-105.88,54.79,386.91,476.37,576.38,370.36,452.60,553.78,411.01,455.68,664.35
2031-01-01,-105.88,54.79,385.71,455.72,589.82,397.85,459.93,564.32,375.93,524.13,631.16
2032-01-01,-105.88,54.79,369.48,433.57,641.20,398.26,516.09,649.57,316.97,438.44,585.22
2033-01-01,-105.88,54.79,362.55,436.35,536.10,348.94,458.70,584.44,351.09,458.92,548.18
2034-01-01,-105.88,54.79,366.52,426.64,534.61,352.25,453.69,569.36,405.95,467.42,560.73
2035-01-01,-105.88,54.79,389.52,465.91,587.42,392.78,490.17,597.45,405.58,476.63,595.48
2036-01-01,-105.88,54.79,317.77,452.23,551.97,362.95,464.24,564.33,370.34,454.36,645.69
2037-01-01,-105.88,54.79,380.45,487.32,564.81,361.71,445.93,559.80,403.16,518.49,603.44
2038-01-01,-105.88,54.79,399.62,476.76,599.57,395.80,478.41,568.55,407.95,465.57,589.91
2039-01-01,-105.88,54.79,352.33,474.88,532.01,364.51,474.80,563.64,353.38,470.11,571.29
